PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
3364_01,Europa,False,A/31/P,55 Cancri e,40,False,0,372,7,5,1467,Zinon Oilloody,False
3365_01,Earth,True,G/537/S,PSO J318.5-22,20,False,0,0,0,0,0,Jacki Oneiles,True
3370_01,Mars,False,D/109/S,TRAPPIST-1e,18,False,2532,0,46,0,0,Par Port,False
3371_01,Earth,False,F/694/P,TRAPPIST-1e,42,False,0,3,0,898,1,Marix Birds,False
3372_01,Earth,True,G/551/P,PSO J318.5-22,14,False,0,0,0,0,0,Blance Englence,True
3377_01,Mars,True,F/638/S,TRAPPIST-1e,33,False,0,0,0,0,0,Ran Merie,True
3380_01,Earth,False,F/696/P,55 Cancri e,23,False,664,17,0,0,,Stalie Arner,False
3381_01,Earth,True,G/539/S,TRAPPIST-1e,35,False,0,0,0,0,0,Blanie Milton,False
3382_01,Earth,False,F/697/P,PSO J318.5-22,53,False,2,18,705,0,1,Jodia Rossey,False
3382_02,Earth,True,G/553/P,TRAPPIST-1e,56,False,0,0,0,0,0,Molley Rossey,True
3383_01,Earth,False,F/698/P,55 Cancri e,35,False,1,0,37,719,0,Benry Farleyatton,False
3384_01,Earth,False,F/699/P,TRAPPIST-1e,18,False,1,56,0,602,205,Harlen Gilesonston,False
3384_02,Earth,False,E/207/P,TRAPPIST-1e,25,False,106,46,,0,843,Keithy Pettyreeman,False
3384_03,Earth,True,G/554/P,55 Cancri e,20,False,0,0,0,0,0,Lyney Pettyreeman,True
3386_01,Mars,True,F/641/S,TRAPPIST-1e,44,False,0,0,0,0,0,Peefox Datie,True
3387_01,Earth,True,G/540/S,TRAPPIST-1e,26,False,0,0,0,0,0,Eline Cainghannon,False
3389_01,Mars,False,F/642/S,TRAPPIST-1e,23,False,24,1,1264,0,0,Hog Bun,True
3390_01,Mars,True,F/643/S,TRAPPIST-1e,39,False,0,0,0,0,,Stech Mane,True
3391_01,Europa,True,B/105/P,TRAPPIST-1e,25,False,0,0,0,0,0,Misaleh Ennalve,True
3391_02,Europa,False,B/105/P,55 Cancri e,42,False,0,1209,0,1026,636,Seginon Ennalve,False
3392_01,Earth,False,G/541/S,TRAPPIST-1e,20,False,0,39,830,17,0,Philia Gallard,True
3392_02,Earth,True,G/541/S,TRAPPIST-1e,4,False,0,0,0,0,0,Jenn Gallard,True
3392_03,Earth,True,G/541/S,TRAPPIST-1e,64,False,0,0,0,0,0,Ernard Gallard,True
3392_04,Earth,False,G/541/S,TRAPPIST-1e,0,False,0,0,0,0,0,Coley Gallard,True
3394_01,Earth,False,F/700/P,PSO J318.5-22,19,False,0,463,269,0,4,Jasony Klindsayer,True
3395_01,Earth,False,G/542/S,55 Cancri e,6,False,0,0,0,0,0,Idace Valezaley,False
3396_01,Europa,True,B/106/P,TRAPPIST-1e,23,False,0,0,0,0,0,Acruxon Mirinanty,True
3397_01,Earth,False,G/543/S,TRAPPIST-1e,22,False,0,269,0,100,28,Guyl Barkeretton,False
3401_01,Earth,False,G/545/S,TRAPPIST-1e,18,False,0,0,1435,0,,Karene Fisheparks,True
3402_01,Mars,False,E/231/S,TRAPPIST-1e,21,False,2,0,898,148,0,Toal Ban,False
3403_01,Earth,False,G/556/P,PSO J318.5-22,37,False,308,35,415,10,0,Pattin Wolfaddox,True
3404_01,Earth,True,G/557/P,55 Cancri e,24,False,0,0,0,0,0,Patoya Briggins,True
3405_01,Earth,True,G/546/S,TRAPPIST-1e,38,False,0,0,0,0,0,Mathy Bakerson,False
3405_02,Earth,False,G/546/S,TRAPPIST-1e,11,False,0,0,0,0,0,Elicia Bakerson,True
3405_03,Earth,False,G/546/S,55 Cancri e,6,False,0,0,0,0,0,Lyn Bakerson,False
3406_01,Europa,False,C/112/P,TRAPPIST-1e,49,False,0,104,809,3668,7,Iononus Metiveal,False
3406_02,Europa,False,C/112/P,TRAPPIST-1e,55,False,0,5971,158,4125,1984,Dyonevi Metiveal,False
3408_01,Earth,True,G/547/S,TRAPPIST-1e,15,False,0,0,0,0,0,Jeron Flynner,True
3409_01,Earth,False,F/701/P,TRAPPIST-1e,19,False,90,0,0,74,595,Felice Wheelez,False
3410_01,Earth,True,G/558/P,TRAPPIST-1e,16,False,0,0,0,0,,Berna Moongton,True
3412_01,Europa,False,B/107/P,TRAPPIST-1e,48,False,0,12,0,7967,15,Alraixa Ainserfle,False
3412_02,Europa,True,B/107/P,55 Cancri e,25,False,0,0,0,0,0,Bosonon Ainserfle,True
3412_03,Europa,False,B/107/P,TRAPPIST-1e,23,False,2,6748,0,23,0,Batrix Ainserfle,True
3413_01,Earth,True,G/559/P,PSO J318.5-22,27,False,0,0,0,0,0,Weney Franton,False
3415_01,Earth,False,F/702/P,TRAPPIST-1e,39,False,505,178,181,0,0,Lilace Bakerrison,False
3417_01,,False,F/703/P,TRAPPIST-1e,28,False,0,1376,4,0,0,Denis Fisheparks,True
3418_01,Mars,True,F/646/S,TRAPPIST-1e,72,False,,0,0,0,0,Berers Meake,True
3419_01,Mars,False,D/108/P,TRAPPIST-1e,47,False,2267,0,117,0,0,Blus Danad,False
3420_01,Earth,True,G/548/S,TRAPPIST-1e,65,False,0,0,0,0,0,Jilley Brownings,False
3421_01,Earth,False,F/704/P,PSO J318.5-22,40,False,15,0,0,670,,Lardy Burrilllins,False
3422_01,Europa,,E/209/P,55 Cancri e,18,False,0,0,0,0,0,Anchib Crakete,True
3422_02,Europa,True,E/209/P,TRAPPIST-1e,27,False,0,0,0,0,0,Atonib Crakete,True
3423_01,Earth,True,G/561/P,TRAPPIST-1e,21,,0,0,0,0,0,Heald Johnsby,True
3424_01,Earth,False,E/233/S,TRAPPIST-1e,37,False,190,0,2,799,0,Jillie Carrishley,False
3425_01,Europa,False,E/234/S,TRAPPIST-1e,31,False,0,1216,0,897,478,Enib Spopting,False
3426_01,Earth,False,G/549/S,TRAPPIST-1e,33,False,22,37,415,0,333,Garry Oconley,False
3428_01,Europa,True,C/113/P,55 Cancri e,53,False,0,0,0,0,0,Betenif Cumpting,True
3428_02,Europa,False,C/113/P,TRAPPIST-1e,27,False,0,18481,0,2,3875,Terope Cumpting,True
3430_01,Earth,False,G/551/S,TRAPPIST-1e,74,False,0,193,581,0,0,Lewise Bullisey,True
3431_01,Mars,True,F/705/P,TRAPPIST-1e,,False,0,0,0,0,0,Tig Datte,True
3432_01,Earth,False,F/706/P,PSO J318.5-22,23,False,381,0,137,104,8,Bettie Miltongson,False
3433_01,Europa,False,C/114/P,55 Cancri e,74,False,0,1026,0,6616,119,Alik Spirfuent,False
3434_01,Earth,True,G/562/P,TRAPPIST-1e,23,False,0,0,0,0,0,Millia Smalloney,True
3437_01,Earth,False,G/553/S,PSO J318.5-22,26,False,6,0,400,2,373,Benew Pager,False
3437_02,Earth,True,G/553/S,TRAPPIST-1e,0,False,0,0,0,0,0,Carly Pager,True
3438_01,Earth,True,G/564/P,TRAPPIST-1e,0,False,0,0,0,0,0,Shaele Pottney,True
3438_02,Earth,False,F/707/P,55 Cancri e,24,False,95,35,1442,0,0,Dary Pottney,False
3439_01,Europa,True,B/130/S,TRAPPIST-1e,28,False,0,,0,0,0,Alarmus Modent,True
3439_02,Europa,,B/130/S,TRAPPIST-1e,17,False,0,0,0,0,0,Alrais Modent,True
3439_03,,True,B/130/S,55 Cancri e,26,False,0,0,0,0,0,Saleh Modent,True
3439_04,Europa,False,B/130/S,TRAPPIST-1e,39,False,0,2,0,909,3291,Cheddin Modent,False
3440_01,Earth,False,G/565/P,TRAPPIST-1e,17,False,0,83,0,0,943,Nice Bertiz,False
3441_01,Earth,False,F/647/S,55 Cancri e,15,False,350,0,91,198,0,Ryany Blange,False
3442_01,Earth,False,F/708/P,TRAPPIST-1e,37,False,503,0,26,0,116,Sanney Hornettoney,False
3443_01,Earth,False,F/648/S,TRAPPIST-1e,38,False,792,0,,1,29,Marix Poperez,True
3444_01,Europa,False,B/131/S,55 Cancri e,33,False,0,27071,0,15,0,Ainoxa Scerodbox,True
3444_02,Europa,True,B/131/S,TRAPPIST-1e,16,False,0,0,0,0,0,Antitak Scerodbox,True
3444_03,Europa,False,B/131/S,TRAPPIST-1e,41,True,0,649,0,945,,Quarke Scerodbox,True
3444_04,Europa,False,B/131/S,TRAPPIST-1e,7,False,0,0,0,0,0,Wezena Scerodbox,True
3445_01,Earth,False,G/554/S,TRAPPIST-1e,20,False,1,760,,21,0,Mara Hermanapp,False
3446_01,Earth,True,G/555/S,PSO J318.5-22,44,False,0,0,0,0,0,Lilasa Buckleinson,True
3447_01,Earth,False,F/649/S,TRAPPIST-1e,42,False,1196,0,0,68,1,Dorie Hutchinton,False
3449_01,Earth,False,G/556/S,TRAPPIST-1e,29,False,0,4,0,0,904,Virgie Chardsons,False
3450_01,Europa,False,B/132/S,55 Cancri e,22,False,0,4209,26,2462,466,Pentard Knocke,True
3450_02,Europa,False,B/132/S,TRAPPIST-1e,21,False,0,2834,0,414,558,Weion Knocke,True
3453_01,Earth,True,G/567/P,TRAPPIST-1e,21,False,0,0,0,0,0,Teremy Hamcmahon,False
3454_01,Earth,True,G/568/P,TRAPPIST-1e,21,False,0,0,0,0,0,Brance Byerson,False
3455_01,Mars,True,F/709/P,TRAPPIST-1e,13,False,0,0,0,0,0,Cruis Gelte,True
3456_01,Earth,True,G/558/S,PSO J318.5-22,16,False,0,0,0,0,0,Dord Emenez,True
3458_01,Mars,True,F/710/P,55 Cancri e,36,False,0,0,0,,0,Vitax Madan,True
3459_01,Earth,True,G/560/S,TRAPPIST-1e,36,False,0,0,0,0,0,Herry Hutchinton,True
3461_01,Earth,False,G/569/P,PSO J318.5-22,26,False,86,377,0,0,77,Samana Handertiz,False
3462_01,Europa,True,C/115/P,TRAPPIST-1e,28,,0,,0,0,0,Achib Ingascomet,True
3464_01,Earth,False,G/561/S,TRAPPIST-1e,14,False,0,0,533,266,93,Murie Hardsonerry,False
3464_02,Earth,True,G/561/S,TRAPPIST-1e,29,False,0,0,0,0,0,Therek Hardsonerry,False
3465_01,Mars,False,F/711/P,TRAPPIST-1e,19,False,506,0,395,159,229,Mone Flaie,False
3467_01,Earth,False,F/712/P,TRAPPIST-1e,51,False,90,0,0,881,0,Feryla Webstephrey,False
3468_01,Earth,True,G/562/S,TRAPPIST-1e,64,False,0,0,0,0,0,Kayne Rivanseney,True
3469_01,Europa,True,B/109/P,TRAPPIST-1e,41,False,0,0,0,0,0,Caiamin Singmage,True
3470_01,Earth,True,G/563/S,TRAPPIST-1e,,False,0,0,0,0,0,Gory Byerry,False
3470_02,Earth,True,G/563/S,55 Cancri e,16,False,0,0,0,0,0,Carma Byerry,True
3473_01,Earth,False,F/654/S,TRAPPIST-1e,20,False,0,880,5,25,490,Elanie Hurles,False
3474_01,Europa,True,B/110/P,TRAPPIST-1e,31,False,0,0,0,0,0,Weias Pasharne,True
3474_02,Europa,False,B/110/P,TRAPPIST-1e,38,False,0,952,0,0,1790,Zubeneb Pasharne,False
3474_03,Europa,True,B/110/P,55 Cancri e,59,False,0,0,0,0,0,Syrmino Pasharne,True
3474_04,Europa,True,B/110/P,TRAPPIST-1e,18,False,0,0,,0,0,Tachir Pasharne,True
3475_01,Europa,True,C/126/S,TRAPPIST-1e,33,False,0,0,0,0,0,Pentard Spoilling,True
3475_02,Europa,False,C/126/S,TRAPPIST-1e,33,False,0,590,,3,6569,Caphirk Spoilling,False
3475_03,Europa,False,C/126/S,55 Cancri e,49,False,0,8766,15,149,178,Zavior Spoilling,True
3476_01,Earth,,G/571/P,55 Cancri e,4,False,0,,0,0,0,Gabrie Joycerton,True
3476_02,Earth,False,G/571/P,55 Cancri e,0,False,0,0,0,0,0,Carly Burksson,True
3476_03,Earth,False,G/571/P,55 Cancri e,0,False,0,0,0,,0,,True
3476_04,Earth,False,G/571/P,TRAPPIST-1e,24,False,1,467,4,0,341,Bonne Burksson,False
3478_01,Europa,False,B/111/P,TRAPPIST-1e,52,False,0,0,0,0,0,Aldun Ricete,False
3480_01,Earth,False,F/655/S,PSO J318.5-22,50,False,121,558,0,10,0,Jacky Vales,False
3483_01,Earth,False,F/717/P,PSO J318.5-22,31,False,0,627,1,0,13,Delody Parsoney,False
3484_01,Earth,True,G/573/P,TRAPPIST-1e,25,False,0,0,0,0,0,Nelley Kennetty,False
3484_02,Earth,False,F/718/P,PSO J318.5-22,62,False,3,0,2908,0,0,Tonnie Kennetty,True
3485_01,Europa,False,E/237/S,TRAPPIST-1e,49,False,0,1855,0,166,1655,Algenif Oillepint,False
3485_02,Europa,True,E/237/S,TRAPPIST-1e,24,False,0,0,0,0,0,Ankabih Tradve,True
3485_03,Europa,False,E/237/S,TRAPPIST-1e,33,False,0,3157,0,131,0,Hamak Oillepint,True
3486_01,Earth,False,F/656/S,TRAPPIST-1e,20,False,0,559,21,0,5,Mabela Whitersone,True
3487_01,Europa,False,A/39/S,55 Cancri e,46,False,0,0,0,1529,3069,Alphah Neceriont,False
3488_01,Europa,False,D/110/P,TRAPPIST-1e,26,False,0,0,0,0,0,Luxab Hoorbaring,False
3488_02,Europa,False,D/110/P,TRAPPIST-1e,52,False,6,2333,11,1149,1,Naosura Hoorbaring,False
3489_01,Mars,,F/719/P,TRAPPIST-1e,28,False,274,0,693,944,0,Munda Onpie,False
3489_02,Mars,True,F/719/P,TRAPPIST-1e,39,False,0,0,0,0,0,Swal Onpie,True
3490_01,Europa,False,D/111/P,TRAPPIST-1e,29,False,4,3439,0,0,0,Meropus Sprender,True
3490_02,Europa,False,D/111/P,55 Cancri e,19,False,0,1347,0,1756,37,Shain Sprender,True
3491_01,Earth,False,F/720/P,TRAPPIST-1e,15,False,0,0,0,6,607,Everly Joyneidez,False
3492_01,Earth,False,E/238/S,TRAPPIST-1e,33,False,44,630,18,96,0,Vina Waterson,False
3495_01,Europa,False,C/127/S,TRAPPIST-1e,47,False,0,10679,0,273,80,Saiphda Volloor,True
3495_02,Europa,False,C/127/S,TRAPPIST-1e,34,False,0,6229,0,2279,587,Izaron Volloor,True
3495_03,Europa,True,C/127/S,55 Cancri e,26,False,0,0,0,0,0,Alsham Volloor,True
3495_04,Europa,True,C/127/S,TRAPPIST-1e,15,False,0,0,0,0,0,Alatrix Volloor,True
3496_01,Mars,True,F/722/P,TRAPPIST-1e,,False,0,0,0,0,0,Squars Bate,True
3496_02,Mars,False,F/722/P,TRAPPIST-1e,27,False,542,0,1231,0,1,,False
3497_01,Mars,False,D/113/P,TRAPPIST-1e,38,True,66,0,991,0,0,Stsan Nad,False
3499_01,Earth,False,G/574/P,TRAPPIST-1e,21,False,196,5,674,12,20,Francy Mccarveymon,False
3499_02,Earth,False,G/574/P,TRAPPIST-1e,1,False,0,0,0,0,0,Yolace Clemondsey,True
3499_03,Earth,False,F/723/P,TRAPPIST-1e,38,False,0,1025,23,0,0,Mon Clemondsey,True
3499_04,Earth,False,G/574/P,TRAPPIST-1e,0,False,0,0,0,0,0,Allene Mccarveymon,False
3501_01,Mars,False,,TRAPPIST-1e,32,False,1272,0,1103,9,0,Swaffs Paste,False
3504_01,Earth,True,G/575/P,TRAPPIST-1e,27,False,0,0,0,0,0,Nicey Mcleandez,True
3506_01,Europa,True,B/113/P,55 Cancri e,48,False,0,0,0,0,0,Minoces Hometerval,True
3511_01,Mars,False,F/661/S,55 Cancri e,22,False,124,0,1763,0,1014,Basps Horte,False
3512_01,Earth,False,F/662/S,55 Cancri e,28,False,1,0,857,0,0,Wallyn Holcompson,False
3514_01,Earth,False,G/576/P,TRAPPIST-1e,19,False,122,170,52,0,465,Mara Batestonley,False
3515_01,Mars,True,F/725/P,TRAPPIST-1e,37,False,0,0,0,0,0,Repart Purte,False
3515_02,Mars,True,F/725/P,TRAPPIST-1e,46,False,0,0,0,0,0,Crans Purte,True
3518_01,Earth,True,G/566/S,TRAPPIST-1e,26,,0,0,0,0,0,Julion Hunterton,True
3519_01,Earth,False,G/577/P,TRAPPIST-1e,16,False,0,0,722,0,1,Gerly Swanardy,True
3519_02,Earth,True,G/577/P,TRAPPIST-1e,0,False,0,0,0,0,0,Kenny Swanardy,True
3519_03,Earth,True,G/577/P,TRAPPIST-1e,0,False,0,0,0,0,0,Gracia Swanardy,True
3520_01,,False,G/578/P,TRAPPIST-1e,26,False,0,597,0,0,212,Lesley Wartyson,False
3520_02,Earth,True,,PSO J318.5-22,13,False,0,0,0,0,0,Lyny Wartyson,True
3521_01,Europa,True,,55 Cancri e,23,False,0,0,0,0,0,Minoton Radisiouss,True
3521_02,Europa,True,B/135/S,TRAPPIST-1e,70,False,0,0,0,0,0,Atrinon Radisiouss,True
3523_01,,True,F/664/S,TRAPPIST-1e,21,False,0,0,0,0,0,Frohs Tité,True
3525_01,Mars,True,F/727/P,TRAPPIST-1e,40,False,0,0,0,0,0,Honda Shrie,True
3527_01,Mars,False,F/729/P,TRAPPIST-1e,18,True,733,0,688,1,0,Cindee Terte,False
3528_01,Earth,False,F/666/S,TRAPPIST-1e,23,False,1,0,778,8,,Bryany Rocknight,True
3530_01,Earth,True,G/568/S,TRAPPIST-1e,15,False,0,0,0,0,0,Besse Whitez,True
3531_01,Mars,False,F/731/P,55 Cancri e,28,False,809,0,31,733,0,Chtios Erflé,False
3531_02,Mars,True,F/731/P,TRAPPIST-1e,45,,,0,0,0,0,Cinda Erflé,True
3533_01,Mars,False,E/211/P,TRAPPIST-1e,18,False,1749,50,280,2,0,Coakey Buthe,False
3534_01,Earth,False,F/732/P,TRAPPIST-1e,23,False,0,30,0,106,566,Melia Scottney,False
3535_01,Mars,False,,TRAPPIST-1e,36,False,1304,0,7,18,0,Clow Porki,False
3535_02,Mars,True,F/668/S,TRAPPIST-1e,25,False,0,0,0,0,0,Grake Porki,True
3536_01,Europa,True,A/40/S,55 Cancri e,28,False,0,0,0,0,0,Zosmas Ineedeve,True
3537_01,Earth,False,F/733/P,55 Cancri e,29,False,0,10,0,0,715,Adriet Drakeekss,False
3539_01,Earth,False,E/239/S,TRAPPIST-1e,31,False,1,110,274,27,376,Olly Edwartizman,False
3540_01,Earth,True,G/579/P,PSO J318.5-22,14,False,0,0,0,0,0,Leonyl Buchansen,True
3542_01,Mars,True,F/669/S,TRAPPIST-1e,31,False,0,0,0,0,0,Beres Derry,True
3543_01,Europa,False,C/116/P,TRAPPIST-1e,39,False,0,2804,0,130,139,Astrark Holatirint,True
3543_02,Europa,True,C/116/P,55 Cancri e,17,False,0,0,0,0,0,Furudra Holatirint,True
3543_03,Europa,True,C/116/P,TRAPPIST-1e,56,False,0,0,0,0,0,Elerops Holatirint,True
3546_01,Earth,False,F/672/S,TRAPPIST-1e,36,False,0,10,0,0,,Alendy Llonovancis,False
3547_01,Mars,False,D/112/S,55 Cancri e,21,False,1099,,1820,0,0,Smarve Canie,False
3548_01,Earth,False,G/580/P,TRAPPIST-1e,48,False,0,1794,0,0,5,Daley Haynardy,True
3550_01,Earth,True,G/570/S,TRAPPIST-1e,53,False,0,0,0,0,0,Monard Delazarson,False
3550_02,Earth,True,G/570/S,PSO J318.5-22,5,False,0,0,0,0,0,Jaye Delazarson,False
3550_03,Earth,True,G/570/S,TRAPPIST-1e,21,False,0,0,0,0,0,Celina Carvis,False
3552_01,Europa,False,B/136/S,55 Cancri e,50,False,4,217,0,2581,436,Kitauon Castery,False
3552_02,Europa,True,B/136/S,TRAPPIST-1e,18,False,0,0,0,0,0,Canonon Castery,True
3553_01,Mars,False,,TRAPPIST-1e,28,False,3,0,0,327,2054,Wafox Maie,False
3555_01,Earth,False,F/735/P,TRAPPIST-1e,28,False,766,0,1,258,26,Gwendy Sykess,True
3556_01,Earth,True,G/572/S,TRAPPIST-1e,18,False,0,0,0,0,0,Natha Clinantones,True
3558_01,Mars,False,D/115/P,TRAPPIST-1e,37,False,78,0,0,2948,0,Row Manie,False
3558_02,Mars,True,F/737/P,TRAPPIST-1e,19,False,0,0,0,0,0,Rose Manie,True
3559_01,Mars,False,D/116/P,TRAPPIST-1e,27,False,249,0,65,812,55,Sug Jaflé,False
3560_01,Mars,False,D/117/P,PSO J318.5-22,37,False,3,0,800,76,0,Weessh Chité,True
3561_01,Mars,True,F/738/P,TRAPPIST-1e,43,False,0,0,0,0,0,Skies Oncy,True
3561_02,Mars,False,D/118/P,TRAPPIST-1e,17,False,1617,0,1777,0,0,Wase Stpie,True
3562_01,Mars,False,E/212/P,55 Cancri e,21,False,2581,354,1158,139,548,Cole Nad,False
3562_02,Mars,False,D/119/P,55 Cancri e,55,False,14,0,0,3778,1,Mats Nad,False
3563_01,Earth,True,G/581/P,TRAPPIST-1e,14,False,0,0,0,0,0,Genee Williotters,True
3564_01,Earth,True,G/582/P,TRAPPIST-1e,24,False,0,0,0,0,0,Leene Kaufmaneyes,False
3565_01,Earth,True,G/583/P,PSO J318.5-22,26,False,0,0,0,0,0,Kaye Vandan,True
3566_01,Earth,False,G/573/S,55 Cancri e,19,False,0,336,508,1,0,Eriey Bartez,True
3567_01,Earth,False,F/739/P,TRAPPIST-1e,20,False,0,0,2687,35,340,Toniel Hestes,False
3568_01,Earth,False,F/740/P,TRAPPIST-1e,14,False,30,59,0,572,0,Emmax Parklaney,False
3569_01,Mars,True,F/741/P,TRAPPIST-1e,19,False,0,0,0,0,0,Prah Bine,True
3570_01,,False,G/574/S,PSO J318.5-22,15,False,85,373,160,5,0,Reney Balley,True
3572_01,Earth,False,G/584/P,TRAPPIST-1e,25,False,19,0,0,1679,0,Coren Bucknersony,False
3573_01,Earth,False,F/673/S,PSO J318.5-22,24,False,0,33,0,84,1062,Luzel Garnettiz,False
3576_01,Earth,False,F/742/P,TRAPPIST-1e,22,False,0,4,0,0,1267,Ela Brenney,True
3577_01,Mars,False,F/743/P,TRAPPIST-1e,26,False,1178,7,0,7,0,Pot Apie,False
3578_01,Mars,True,,55 Cancri e,23,False,0,0,0,0,0,Clers Hac,True
3579_01,Earth,False,F/675/S,PSO J318.5-22,20,False,0,0,1,0,2260,Joycey Cartez,False
3582_01,Earth,False,G/585/P,TRAPPIST-1e,53,False,323,120,14,450,0,Leria Mcgoway,True
3584_01,Earth,False,F/676/S,TRAPPIST-1e,55,False,42,4,1215,0,3,Gayla Leonzaley,True
3586_01,Earth,False,G/586/P,TRAPPIST-1e,22,False,0,0,0,739,29,Garry Birds,False
3588_01,Mars,False,D/120/P,TRAPPIST-1e,35,False,576,0,459,22,0,Frunad Concy,False
3588_02,Mars,False,D/120/P,TRAPPIST-1e,40,False,787,0,88,0,0,Terry Concy,False
3591_01,Earth,False,E/214/P,TRAPPIST-1e,22,False,0,0,0,0,1609,Elenay Serraynardy,False
3592_01,Mars,False,D/121/P,PSO J318.5-22,22,False,193,1,640,15,30,Ungles Prité,True
3592_02,Mars,False,E/215/P,TRAPPIST-1e,21,False,354,113,,487,0,Book Nanie,False
3594_01,Earth,True,G/588/P,PSO J318.5-22,64,False,0,0,0,0,0,Amyra Kirks,True
3595_01,Europa,True,B/139/S,TRAPPIST-1e,40,False,0,0,0,0,0,Shamark Modomel,True
3596_01,Mars,False,F/745/P,TRAPPIST-1e,8,False,0,0,0,0,0,Sweal Erry,True
3597_01,Earth,False,G/589/P,TRAPPIST-1e,25,False,0,813,89,12,0,Loise Parrett,False
3598_01,Earth,False,,55 Cancri e,19,False,616,0,46,0,14,Dony Olivasquez,False
3600_01,Earth,True,G/580/S,TRAPPIST-1e,24,False,0,0,0,0,0,Anda Lardy,True
3602_01,Mars,,F/678/S,TRAPPIST-1e,11,False,0,0,0,0,0,Dakes Vicke,True
3605_01,Earth,True,G/592/P,55 Cancri e,31,False,0,0,0,0,0,Joyces Alldson,True
3606_01,Earth,True,G/593/P,TRAPPIST-1e,46,False,0,0,0,0,0,Blance Daughttley,False
3607_01,Mars,True,F/747/P,,31,False,0,0,0,0,0,Komos Dal,True
3608_01,Europa,True,D/122/P,55 Cancri e,17,False,0,0,0,0,0,Zosmas Mormonized,True
3608_02,Europa,True,D/122/P,TRAPPIST-1e,16,False,0,0,0,0,0,Alhail Mormonized,True
3608_03,Europa,,D/122/P,TRAPPIST-1e,57,False,0,0,0,0,0,Skyrmak Mormonized,True
3609_01,Europa,False,C/118/P,55 Cancri e,28,False,5,2052,0,3340,,Grumak Fralledic,False
3609_02,Europa,False,C/118/P,TRAPPIST-1e,27,False,0,325,0,8,1622,Mesaton Fralledic,False
3609_03,Europa,,C/118/P,55 Cancri e,28,False,0,0,0,0,0,Eltais Fralledic,True
3609_04,Europa,True,C/118/P,55 Cancri e,26,False,0,0,0,0,0,Fomalik Fralledic,True
3610_01,Earth,True,G/582/S,,17,False,0,0,0,0,0,Hencey Buckleinson,True
3610_02,Earth,False,F/680/S,TRAPPIST-1e,36,False,5,,896,0,1,Darrie Buckleinson,True
3612_01,Earth,False,E/241/S,TRAPPIST-1e,24,False,1,790,0,0,0,Branda Midtt,True
3613_01,Earth,False,F/748/P,TRAPPIST-1e,18,False,0,733,0,0,0,Bethew Lewintos,True
3614_01,Earth,False,F/749/P,TRAPPIST-1e,20,False,2,0,7,2,547,Eduard Quinnerry,False
3615_01,Earth,False,G/583/S,55 Cancri e,10,False,0,0,0,0,0,Kurta Greenez,False
3615_02,Earth,False,F/682/S,TRAPPIST-1e,,False,2,753,5,0,0,Loree Greenez,True
3616_01,Earth,True,G/584/S,55 Cancri e,23,False,0,0,0,0,0,Cliney Horners,True
3619_01,Europa,False,B/114/P,TRAPPIST-1e,36,False,43,2,0,14,16337,Tauva Roureed,False
3620_01,Europa,True,B/115/P,55 Cancri e,27,False,0,0,0,0,0,Mergas Trantermle,True
3622_01,Europa,True,C/119/P,55 Cancri e,54,False,0,0,0,0,0,Hadlam Honatte,True
3622_02,Europa,False,C/119/P,55 Cancri e,38,False,,3456,0,1486,1157,Taux Honatte,False
3624_01,,False,G/594/P,TRAPPIST-1e,29,False,0,0,0,0,0,Dawne Tranklinay,False
3625_01,Earth,False,E/216/P,TRAPPIST-1e,37,False,0,559,366,0,62,Clarry Sterreray,True
3626_01,Earth,True,G/586/S,TRAPPIST-1e,36,False,0,0,0,0,0,Wine Patthews,True
3628_01,Earth,False,F/752/P,55 Cancri e,18,False,42,103,0,498,0,Vanez Hammonton,False
3629_01,Mars,True,F/753/P,TRAPPIST-1e,28,False,0,0,0,0,0,Healls Butte,True
3630_01,Earth,False,F/754/P,PSO J318.5-22,61,False,0,1,276,410,54,Darry Micknightt,False
3631_01,Earth,False,F/755/P,TRAPPIST-1e,19,False,0,0,0,484,344,Chael Bardsey,False
3634_01,Earth,False,E/242/S,TRAPPIST-1e,29,False,25,692,0,0,1,Greggy Merce,True
3636_01,Mars,False,D/123/P,TRAPPIST-1e,37,False,1280,0,1,111,408,Wor Anche,False
3639_01,Europa,False,B/140/S,TRAPPIST-1e,29,False,125,5151,9,1,1,Mardach Contery,True
3640_01,Earth,False,E/244/S,55 Cancri e,38,False,0,695,0,49,876,Belly Schwardson,False
3640_02,Earth,True,G/589/S,TRAPPIST-1e,41,False,0,0,0,0,0,Troya Schwardson,False
3641_01,Earth,True,G/595/P,PSO J318.5-22,23,False,0,0,0,0,0,Erick Pacerty,True
3641_02,Earth,False,G/595/P,TRAPPIST-1e,48,False,,0,1,0,0,Lilasa Powery,False
3641_03,Earth,False,,TRAPPIST-1e,0,False,0,0,0,0,0,Mathy Powery,True
3642_01,Earth,False,F/757/P,TRAPPIST-1e,46,False,105,335,0,72,388,Tricky Rodricker,False
3644_01,Mars,True,F/686/S,TRAPPIST-1e,36,False,0,0,0,0,0,Carde Bun,True
3645_01,Mars,True,D/124/P,TRAPPIST-1e,42,False,0,0,0,0,0,Masal Pepie,True
3645_02,Mars,True,D/124/P,TRAPPIST-1e,,False,0,0,0,0,0,Skies Pepie,True
